id;quantity;disease;diseaseOnRoot;diseaseOnTrunk;diseaseOnCollar;diseaseOnCrown;idDisease;vigor;environmentBusyness;sidewalkProximity;isLast;diagnosisNote;developmentStatus;coord_x;coord_y;idDiagnosisYear;idSpecies;idSeedingYear;idStumpDiameter
11253;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915050.1;4225210.0;2014;acerifolia;2004;20 à 30 cm
11254;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915119.1;4225748.0;2013;acerifolia;2004;Unknown
11255;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1913232.2;4224611.0;2013;japonica;2008;10 à 20 cm
11256;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1915491.1;4224607.0;2015;cordata;2004;10 à 20 cm
11257;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914390.2;4221321.5;2014;acerifolia;2004;30 à 40 cm
11258;1;1;1;0;0;0;Rxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre vieillissant;1914862.2;4224418.0;2014;betulus;2004;80 à 90 cm
11259;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1913835.8;4223393.5;2013;robusta;2004;40 à 50 cm
11260;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1913610.0;4221643.5;2013;serrulata;2004;30 à 40 cm
11261;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915106.4;4222534.5;2013;acerifolia;2004;50 à 60 cm
11262;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912889.2;4221235.0;2014;acerifolia;2004;20 à 30 cm
11263;1;1;0;0;1;0;xxCx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912769.0;4221861.5;2013;nigra;2004;30 à 40 cm
11264;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1914486.2;4224246.0;2014;triacanthos;2014;10 à 20 cm
11265;1;0;0;0;0;0;xxxx;vieillissement dépérissement;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914386.4;4221705.0;2014;nigra;2004;10 à 20 cm
11266;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914846.8;4222186.5;2013;excelsior;2004;30 à 40 cm
11267;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1912279.8;4226158.5;2014;americana;2014;10 à 20 cm
11268;1;1;1;1;0;0;RTxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913786.6;4223300.0;2014;leylandii;2004;30 à 40 cm
11269;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912901.4;4222238.5;2013;acerifolia;2004;40 à 50 cm
11270;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1915189.0;4221538.5;2013;danielli;2013;10 à 20 cm
11271;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915529.8;4225251.0;2015;frainetto;2004;40 à 50 cm
11272;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre jeune;1912694.6;4225726.5;2014;mandshurica;2014;10 à 20 cm
11273;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915620.2;4225065.0;2015;lawsoniana;2004;60 à 70 cm
11274;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914592.6;4223358.5;2014;pseudoplatanus;2004;20 à 30 cm
11275;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre jeune;1914629.4;4225110.5;2014;kobus;2014;10 à 20 cm
11276;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912794.2;4221289.0;2014;cordata;2004;20 à 30 cm
11277;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915326.8;4221463.0;2014;acerifolia;2004;30 à 40 cm
11278;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1913342.1;4223603.5;2015;tulipifera;2004;20 à 30 cm
11279;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915232.4;4222669.5;2015;pseudoplatanus;2004;20 à 30 cm
11280;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913720.2;4224742.0;2015;pseudoplatanus;2004;20 à 30 cm
11281;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912969.1;4221417.0;2014;acerifolia;2004;40 à 50 cm
11282;1;1;1;0;0;1;RxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913626.2;4223242.0;2014;acerifolia;2004;80 à 90 cm
11283;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912521.2;4222184.5;2015;paniculata;2004;20 à 30 cm
11284;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914463.9;4222795.0;2015;acerifolia;2004;50 à 60 cm
11285;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915374.5;4222115.5;2014;acerifolia;2004;40 à 50 cm
11286;1;1;0;1;1;1;xTCK;vieillissement dépérissement;passages fréquents et arrêts fréquents;oui;true;Arbre à abattre dans les 10 ans;Arbre vieillissant;1913576.4;4225188.0;2015;acerifolia;2004;100 à 110 cm
11287;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914677.4;4222346.5;2015;triacanthos;2008;10 à 20 cm
11288;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914409.6;4223361.5;2014;calleryana;2004;10 à 20 cm
11289;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre jeune;1912494.0;4223567.0;2015;styraciflua;2009;0 à 10 cm
11290;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1913956.2;4224962.0;2015;soulangiana;2004;10 à 20 cm
11291;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre jeune;1914166.4;4224478.5;2014;lutea;2014;10 à 20 cm
11292;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914050.6;4223159.0;2013;platanoides;2004;30 à 40 cm
11293;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre jeune;1913685.8;4224712.0;2014;platanor;2014;10 à 20 cm
11294;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914638.2;4221708.5;2015;robusta;2004;60 à 70 cm
11295;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1914360.8;4222093.0;2015;paniculata;2007;10 à 20 cm
11296;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915369.2;4222946.0;2015;deodara;2004;40 à 50 cm
11297;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912813.9;4221837.0;2013;verrucosa;2004;50 à 60 cm
11298;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915051.1;4224755.5;2015;paniculata;2004;10 à 20 cm
11299;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913057.1;4221611.5;2013;orientalis;2004;10 à 20 cm
11300;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914161.5;4221579.0;2013;acerifolia;2004;40 à 50 cm
11301;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912972.1;4225186.0;2013;americana;2004;10 à 20 cm
11302;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914106.9;4223970.5;2015;deodara;2004;70 à 80 cm
11303;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913664.2;4223340.0;2014;sempervirens;2004;20 à 30 cm
11304;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1913281.5;4223451.0;2013;colurna;2004;30 à 40 cm
11305;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913148.6;4225278.5;2014;acerifolia;2004;10 à 20 cm
11306;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912545.5;4222317.5;2013;tulipifera;2004;10 à 20 cm
11307;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1914958.5;4221458.0;2015;verrucosa;2004;0 à 10 cm
11308;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1914671.2;4221987.5;2015;monspessulanum;2015;10 à 20 cm
11309;1;1;0;1;1;1;xTCK;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre à abattre dans les 10 ans;Arbre vieillissant;1913383.9;4225400.5;2015;acerifolia;2004;60 à 70 cm
11310;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915033.2;4224763.5;2015;verrucosa;2004;10 à 20 cm
11311;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1913934.4;4221735.5;2015;nigra;2004;40 à 50 cm
11312;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir incertain;Arbre adulte;1914345.0;4221801.5;2015;platanoides;2004;40 à 50 cm
11313;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913058.1;4221721.5;2013;acerifolia;2004;10 à 20 cm
11314;1;1;1;0;0;0;Rxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914913.4;4222233.5;2013;Unknown;2004;30 à 40 cm
11315;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1914834.0;4224470.5;2014;pumila;2014;10 à 20 cm
11316;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1913766.0;4225215.0;2015;Unknown;2004;40 à 50 cm
11317;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre adulte;1914571.1;4223241.0;2015;colurna;2004;20 à 30 cm
11318;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914481.2;4223299.0;2014;calleryana;2004;20 à 30 cm
11319;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915656.1;4223499.5;2013;floribunda;2004;20 à 30 cm
11320;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1913228.2;4222775.0;2013;atlantica;2004;60 à 70 cm
11321;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1913653.5;4224541.5;2014;platanor;2014;10 à 20 cm
11322;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912810.4;4221450.0;2014;acerifolia;2004;50 à 60 cm
11323;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914302.6;4221305.5;2014;acerifolia;2004;40 à 50 cm
11324;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915502.8;4225133.5;2015;Unknown;2004;30 à 40 cm
11325;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914330.9;4224148.5;2014;platyphyllos;2004;30 à 40 cm
11326;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1913642.4;4224609.5;2014;platanor;2014;10 à 20 cm
11327;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912956.2;4222996.5;2014;ceracifera;2004;10 à 20 cm
11328;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914445.8;4224121.5;2014;carnea;2004;20 à 30 cm
11329;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914086.1;4221351.0;2014;acerifolia;2004;30 à 40 cm
11330;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912950.9;4222817.5;2015;triacanthos;2004;30 à 40 cm
11331;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914939.6;4222570.5;2014;nigra;2004;20 à 30 cm
11332;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre jeune;1912752.9;4222246.5;2015;velutina;2009;0 à 10 cm
11333;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1913683.5;4223201.5;2014;acerifolia;2004;70 à 80 cm
11334;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1913199.9;4223625.0;2015;nigra;2004;20 à 30 cm
11335;1;1;0;1;0;1;xTxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1912683.4;4223166.5;2014;siliquastrum;2004;10 à 20 cm
11336;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre à abattre immédiatement;Arbre adulte;1912721.1;4221954.5;2013;platanoides;2004;40 à 50 cm
11337;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912657.8;4223234.5;2015;tomentosa;2004;70 à 80 cm
11338;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1915382.6;4222123.5;2014;acerifolia;2004;40 à 50 cm
11339;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915116.0;4222551.0;2013;acerifolia;2004;50 à 60 cm
11340;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912995.2;4223054.0;2014;saccharinum;2004;40 à 50 cm
11341;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914912.2;4222251.0;2013;tomentosa;2004;20 à 30 cm
11342;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre jeune;1914451.2;4222057.5;2013;tomentosa;2009;0 à 10 cm
11343;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915555.0;4223449.0;2013;golden;2004;10 à 20 cm
11344;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents ou arrêts;non;true;Arbre à abattre dans les 10 ans;Arbre adulte;1913203.4;4223112.0;2015;avium;2004;20 à 30 cm
11345;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1914843.8;4222315.5;2013;excelsior;2004;40 à 50 cm
11346;1;1;0;0;1;0;xxCx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1913012.2;4222107.5;2015;Unknown;2009;10 à 20 cm
11347;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir incertain;Arbre adulte;1914816.9;4222232.5;2015;jullibrissin;2004;10 à 20 cm
11348;1;1;0;1;0;0;xTxx;vigueur intermédiaire;passages fréquents ou arrêts;non;true;Arbre à abattre dans les 10 ans;Arbre adulte;1914814.1;4222281.5;2015;siliquastrum;2004;0 à 10 cm
11349;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913485.1;4223055.5;2013;acerifolia;2004;60 à 70 cm
11350;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912971.1;4222808.0;2015;japonica;2004;60 à 70 cm
11351;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir incertain;Arbre adulte;1915246.0;4222783.0;2013;platanoides;2004;40 à 50 cm
11352;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915660.0;4224264.0;2014;excelsior;2004;50 à 60 cm
11353;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1915212.4;4222939.5;2013;hippocastanum;2004;10 à 20 cm
11354;1;1;0;1;0;0;xTxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1913663.1;4223713.5;2014;platanoides;2004;10 à 20 cm
11355;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914207.6;4222154.0;2015;utilis;2010;10 à 20 cm
11356;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915715.8;4225164.5;2015;styraciflua;2004;20 à 30 cm
11357;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1913992.6;4222043.5;2015;colurna;2004;0 à 10 cm
11358;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1913000.0;4222385.0;2013;acerifolia;2004;60 à 70 cm
11359;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914568.6;4222469.0;2013;acerifolia;2004;50 à 60 cm
11360;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914345.8;4221293.0;2014;acerifolia;2004;40 à 50 cm
11361;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre jeune;1913711.2;4224837.0;2014;platanor;2014;10 à 20 cm
11362;1;0;0;0;0;0;xxxx;vieillissement dépérissement;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1915443.5;4224636.0;2015;saccharinum;2004;0 à 10 cm
11363;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913024.4;4221256.0;2014;acerifolia;2004;20 à 30 cm
11364;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre jeune;1912635.9;4225832.0;2014;americana;2014;10 à 20 cm
11365;1;1;0;1;0;1;xTxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1912501.5;4221951.0;2013;platanoides;2004;40 à 50 cm
11366;1;1;0;0;0;1;xxxK;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914722.9;4225060.5;2014;platyphyllos;2004;40 à 50 cm
11367;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913662.8;4222476.5;2013;nigra;2004;100 à 110 cm
11368;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1915195.4;4222616.5;2013;atlantica;2004;50 à 60 cm
11369;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre à abattre dans les 10 ans;Arbre adulte;1915145.6;4222161.5;2015;acerifolia;2004;40 à 50 cm
11370;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir incertain;Arbre adulte;1913470.6;4225396.5;2015;acerifolia;2004;20 à 30 cm
11371;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913751.2;4223135.5;2014;calleryana;2004;10 à 20 cm
11372;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915290.1;4224004.0;2014;tomentosa;2004;30 à 40 cm
11373;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1913985.9;4222422.0;2015;nigra;2004;10 à 20 cm
11374;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1913228.4;4222598.0;2013;acerifolia;2004;20 à 30 cm
11375;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914592.2;4224048.5;2015;danielli;2005;20 à 30 cm
11376;1;1;0;0;0;1;xxxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915337.8;4221916.5;2015;campestre;2004;10 à 20 cm
11377;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre jeune;1915401.4;4222249.0;2015;henryana;2009;0 à 10 cm
11378;1;0;0;0;0;0;xxxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1915521.4;4223284.0;2015;betulus;2004;0 à 10 cm
11379;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915207.0;4222434.5;2013;acerifolia;2004;70 à 80 cm
11380;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915641.2;4224258.0;2014;virginiana;2004;30 à 40 cm
11381;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914432.1;4223976.0;2015;siliquastrum;2004;10 à 20 cm
11382;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1915656.4;4222653.0;2013;platanoides;2004;20 à 30 cm
11383;1;1;0;1;0;0;xTxx;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914454.9;4223965.5;2015;nigra;2004;40 à 50 cm
11384;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;non;true;Arbre d'avenir normal;Arbre adulte;1915352.8;4224667.0;2015;betulus;2004;10 à 20 cm
11385;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1912379.9;4221931.0;2013;cappadocicum;2004;40 à 50 cm
11386;1;1;0;1;0;0;xTxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir incertain;Arbre adulte;1914151.0;4221665.5;2015;Unknown;2004;30 à 40 cm
11387;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1914210.4;4222112.0;2015;utilis;2010;10 à 20 cm
11388;1;1;0;0;1;0;xxCx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre jeune;1913862.1;4224602.0;2013;hippocastanum;2004;10 à 20 cm
11389;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1914280.9;4224911.0;2015;acerifolia;2004;50 à 60 cm
11390;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents et arrêts fréquents;oui;true;Arbre d'avenir normal;Arbre adulte;1912592.0;4222355.5;2013;acerifolia;2004;20 à 30 cm
11391;1;1;0;1;0;1;xTxK;vigueur intermédiaire;passages fréquents et arrêts fréquents;non;true;Arbre d'avenir normal;Arbre adulte;1915219.9;4223118.0;2014;negundo;2004;40 à 50 cm
11392;1;0;0;0;0;0;xxxx;vigoureux;passages fréquents ou arrêts;oui;true;Arbre d'avenir normal;Arbre jeune;1914698.6;4225803.5;2013;cerris;2013;10 à 20 cm
