coord_x;coord_y;stationID;sector;closestTrainStation;closestIndustrialZone;closestParking;closestRiver;closestMotorways;closestMall;closestRoads;environmentTypeCode;environmentTypeDesc;distanceToPollutionStation;IDPollutionStation
1912665.2;4223070.0;ESP726;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915340.0;4224800.5;ESP995;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915550.4;4224601.0;ESP720;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914693.4;4223850.0;ESP665;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914738.4;4225948.0;ESP805;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914828.8;4222333.0;ESP185;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1912499.4;4221781.5;ESP124;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915579.6;4222287.5;ESP320;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914520.6;4223992.5;ESP1158;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1913673.9;4222457.5;ESP1379;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915124.1;4222421.5;ESP206;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915477.0;4224592.0;ESP720;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914237.0;4224129.5;ESP1312;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1913718.4;4224641.0;ESP801;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915388.9;4224700.0;ESP995;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914250.9;4224957.0;ESP340;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914667.4;4224585.5;ESP1025;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915709.5;4224565.0;ESP720;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1913058.8;4223017.0;ESP875;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915602.1;4222609.0;ESP148;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1912841.0;4223576.5;ESP1287;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914540.2;4221551.0;ESP1405;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915394.4;4222153.5;ESP1349;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915607.6;4222662.5;ESP148;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1912737.4;4221698.0;ESP872;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1913114.0;4222973.0;ESP406;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP065;Arbre d'enceintes fermées;-1.0;
1913577.5;4223100.5;ESP711;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914686.0;4225758.0;ESP805;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915271.8;4221680.5;ESP1268;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914081.9;4221331.5;ESP247;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915321.2;4225421.0;ESP495;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP065;Arbre d'enceintes fermées;-1.0;
1914841.4;4222288.0;ESP432;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915450.5;4224492.0;ESP720;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914469.9;4224099.5;ESP357;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1913085.9;4221891.5;ESP983;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1912602.9;4221776.5;ESP872;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914890.1;4222828.0;ESP180;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915542.2;4222305.5;ESP1174;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP065;Arbre d'enceintes fermées;-1.0;
1912627.8;4221830.5;ESP872;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1913072.1;4221990.5;ESP1074;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP065;Arbre d'enceintes fermées;-1.0;
1915046.9;4221456.5;ESP559;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915263.4;4225393.5;ESP495;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP065;Arbre d'enceintes fermées;-1.0;
1915609.6;4224522.5;ESP624;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914875.1;4222162.0;ESP538;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1912896.1;4221234.0;ESP1332;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1913055.4;4221986.5;ESP1074;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP065;Arbre d'enceintes fermées;-1.0;
1912964.2;4223035.5;ESP1361;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915010.9;4222985.5;ESP740;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915013.8;4222688.0;ESP772;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914746.4;4222445.5;ESP914;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914121.8;4224695.5;ESP337;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1912615.0;4221876.0;ESP872;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1913073.5;4221693.0;ESP201;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1913731.4;4221429.5;ESP748;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915235.8;4222700.0;ESP261;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP065;Arbre d'enceintes fermées;-1.0;
1912636.1;4221692.5;ESP872;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914361.0;4221819.5;ESP546;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915369.6;4222762.0;ESP33117;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915358.8;4224708.0;ESP995;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1912999.1;4225174.0;ESP1277;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1912704.4;4221469.5;ESP599;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915050.6;4222845.5;ESP1021;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914929.5;4223674.0;ESP1378;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914336.8;4224039.0;ESP1030;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915113.5;4221552.0;ESP249;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP065;Arbre d'enceintes fermées;-1.0;
1915204.0;4222388.5;ESP1069;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1913184.4;4224658.0;ESP193;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914602.0;4222061.5;ESP1271;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915013.5;4222538.0;ESP1272;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915765.4;4223578.0;ESP1002;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915373.4;4225281.0;ESP495;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP065;Arbre d'enceintes fermées;-1.0;
1915652.0;4224435.5;ESP1351;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914594.0;4221341.5;ESP184;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1913900.4;4221716.5;ESP1262;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914902.9;4222867.0;ESP180;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1913697.1;4224645.0;ESP801;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915233.8;4225859.5;ESP820;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915043.8;4221483.0;ESP1164;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1912686.9;4222778.0;ESP835;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915043.1;4222020.5;ESP760;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914825.1;4222268.0;ESP1386;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914998.0;4224487.5;ESP1038;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915064.5;4224663.5;ESP18;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1913114.5;4221997.0;ESP983;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914326.1;4222566.0;ESP504;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914496.2;4223976.5;ESP1158;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1912691.8;4225743.0;ESP33629;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914159.6;4224984.5;ESP340;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915604.2;4224050.5;ESP717;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914636.5;4222008.0;ESP224;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1913023.2;4222164.0;ESP84;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1913741.5;4221433.0;ESP748;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914571.4;4224182.0;ESP965;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1913748.8;4225217.5;ESP813;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915135.0;4222080.5;ESP759;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1912572.1;4221823.5;ESP124;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914542.9;4221535.0;ESP1419;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914878.9;4225344.0;ESP1034;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1913089.8;4223602.0;ESP941;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1913819.0;4223671.0;ESP961;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915610.6;4222290.5;ESP723;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914948.1;4222225.0;ESP1247;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1913722.4;4224750.5;ESP107;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP065;Arbre d'enceintes fermées;-1.0;
1913434.9;4225509.5;ESP46;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1913270.9;4223605.0;ESP1287;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1912364.9;4222213.5;ESP235;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914430.9;4221516.5;ESP1411;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP065;Arbre d'enceintes fermées;-1.0;
1912923.9;4224887.5;ESP12;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1913364.0;4224969.0;ESP793;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914850.2;4220843.5;ESP1125;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1913113.0;4225607.5;ESP32315;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915647.6;4225155.5;ESP278;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP065;Arbre d'enceintes fermées;-1.0;
1914530.4;4221619.0;ESP1405;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914515.9;4223847.5;ESP665;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914859.1;4220861.5;ESP1125;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1913017.6;4222803.5;ESP660;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914903.4;4224442.5;ESP1327;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1913997.2;4223200.5;ESP416;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914601.1;4221763.5;ESP1267;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1912527.0;4222288.0;ESP1228;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914217.6;4225042.5;ESP340;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1912379.8;4222186.5;ESP32097;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP187;Bois semi naturel;-1.0;
1913691.5;4225145.5;ESP1301;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914841.8;4224327.0;ESP608;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1913644.1;4222486.0;ESP1022;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914944.0;4222577.5;ESP910;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915165.4;4224847.0;ESP995;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914994.0;4225250.5;ESP1035;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914949.2;4225332.5;ESP593;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1913534.6;4222941.0;ESP1046;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915698.8;4222899.0;ESP102;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1913719.2;4223338.5;ESP1382;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1913717.6;4221435.5;ESP748;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915265.1;4224973.0;ESP362;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP065;Arbre d'enceintes fermées;-1.0;
1913654.2;4223156.0;ESP502;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914829.4;4222360.0;ESP691;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1912700.6;4223560.0;ESP873;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914303.6;4223877.0;ESP816;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915142.4;4221517.5;ESP249;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP065;Arbre d'enceintes fermées;-1.0;
1913036.1;4221649.5;ESP1227;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1913125.6;4223004.5;ESP875;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914221.4;4222750.0;ESP398;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1912605.2;4222887.5;ESP372;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1913189.8;4224422.5;ESP1275;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915574.5;4222370.0;ESP260;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP065;Arbre d'enceintes fermées;-1.0;
1915070.5;4223854.0;ESP677;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1916035.0;4223190.0;ESP204;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915121.6;4222377.5;ESP704;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1913541.1;4223034.5;ESP1023;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914145.5;4224164.0;ESP572;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915488.0;4222948.5;ESP33118;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915245.6;4222171.5;ESP647;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1912744.6;4221471.5;ESP599;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914405.0;4222281.0;ESP774;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914212.9;4222067.5;ESP915;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1913074.0;4221800.0;ESP1227;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1912587.9;4222070.5;ESP124;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915725.0;4222525.0;ESP722;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915445.9;4222615.5;ESP855;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1912062.9;4226322.5;ESP33625;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915226.4;4224685.0;ESP995;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915171.2;4222309.0;ESP721;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1913421.8;4224360.0;ESP784;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915605.1;4222307.5;ESP320;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1913193.0;4224074.5;ESP491;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914862.8;4225536.0;ESP825;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914452.0;4222240.5;ESP1111;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1915805.0;4224592.0;ESP53;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1913775.9;4223623.0;ESP655;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1913228.4;4222802.5;ESP658;3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1912915.5;4224619.0;ESP945;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915409.5;4222932.5;ESP1352;5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914649.0;4221347.0;ESP184;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914907.1;4225323.5;ESP360;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1915258.6;4223058.0;ESP878;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914432.6;4223681.5;ESP733;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914885.6;4222199.0;ESP538;6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP174;Arbre d'espaces ouverts;-1.0;
1914557.2;4225244.0;ESP823;2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1913033.9;4225705.5;ESP31186;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
1914679.8;4223833.0;ESP876;4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;ESP151;Arbre de voirie;-1.0;
