id;measure_date;station_name;unity;family_name;pollution_name;measure_value
5892;2012-10-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,23
5893;2012-10-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;0,29
5894;2012-10-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;0,38
5895;2012-10-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,23
5896;2012-10-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,16
5897;2012-10-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;0,1
5898;2012-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;-1
5899;2012-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;0,3
5900;2012-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;20,3
5901;2012-10-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,03
5902;2012-10-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;24
5903;2012-10-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;1
5904;2012-10-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;-1
5905;2012-10-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,29
5906;2012-10-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;-1
5907;2012-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;11,5
5908;2012-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
5909;2012-10-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;14
5910;2012-10-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;5,2
5911;2012-10-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;-1
5912;2012-10-01;Grenoble les Frenes;microg/m3;En continu;Ozone;19
5913;2012-10-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;24
5914;2012-10-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;15
5915;2012-10-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;13,3
5916;2012-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;0,1
5917;2012-10-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;-1
5918;2012-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;1
5919;2012-10-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;51,4
5920;2012-10-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;-1
5921;2012-10-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,2
5922;2012-10-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;0,24
5923;2012-10-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;0,3
5924;2012-10-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,2
5925;2012-10-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,13
5926;2012-10-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,02
5927;2012-10-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;49
5928;2012-10-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,22
5929;2012-10-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;64
5930;2012-10-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;35
5931;2012-10-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;21
5932;2012-10-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;-1
5933;2012-10-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;26
5934;2012-10-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;19
5935;2012-10-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;16
5936;2012-10-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;25
5937;2012-11-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;31
5938;2012-11-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;25
5939;2012-11-01;Fontaine les Balmes;microg/m3;En continu;Ozone;19
5940;2012-11-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;27
5941;2012-11-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;54
5942;2012-11-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;80
5943;2012-11-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;36
5944;2012-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;2,4
5945;2012-11-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;0,7
5946;2012-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;8,1
5947;2012-11-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;-1
5948;2012-11-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,75
5949;2012-11-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;0,95
5950;2012-11-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;1,01
5951;2012-11-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,73
5952;2012-11-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,48
5953;2012-11-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;0,2
5954;2012-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;3,9
5955;2012-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;0,1
5956;2012-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;23,1
5957;2012-11-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,06
5958;2012-11-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;25
5959;2012-11-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;3
5960;2012-11-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;-1
5961;2012-11-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,85
5962;2012-11-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;-1
5963;2012-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;12,8
5964;2012-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
5965;2012-11-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;26
5966;2012-11-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;2,1
5967;2012-11-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;-1
5968;2012-11-01;Grenoble les Frenes;microg/m3;En continu;Ozone;16
5969;2012-11-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;27
5970;2012-11-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;20
5971;2012-11-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;16,6
5972;2012-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;0,1
5973;2012-11-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;-1
5974;2012-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;0,8
5975;2012-11-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;51,3
5976;2012-11-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;-1
5977;2012-11-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,84
5978;2012-11-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;1,07
5979;2012-11-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;1,02
5980;2012-11-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,7
5981;2012-11-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,49
5982;2012-11-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,06
5983;2012-11-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;46
5984;2012-11-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,88
5985;2012-11-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;79
5986;2012-11-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;35
5987;2012-11-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;28
5988;2012-11-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;-1
5989;2012-11-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;32
5990;2012-11-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;37
5991;2012-11-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;16
5992;2012-11-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;28
5993;2012-12-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;27
5994;2012-12-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;20
5995;2012-12-01;Fontaine les Balmes;microg/m3;En continu;Ozone;19
5996;2012-12-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;22
5997;2012-12-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;64
5998;2012-12-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;73
5999;2012-12-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;31
6000;2012-12-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;1,3
6001;2012-12-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;0,6
6002;2012-12-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;6
6003;2012-12-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;-1
6004;2012-12-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,79
6005;2012-12-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;0,94
6006;2012-12-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;1,13
6007;2012-12-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,67
6008;2012-12-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,52
6009;2012-12-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;0,2
6010;2012-12-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;2,6
6011;2012-12-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;0,1
6012;2012-12-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;15,4
6013;2012-12-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,09
6014;2012-12-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;33
6015;2012-12-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;3
6016;2012-12-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;-1
6017;2012-12-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,94
6018;2012-12-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;-1
6019;2012-12-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;6,5
6020;2012-12-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
6021;2012-12-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;17
6022;2012-12-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;1,3
6023;2012-12-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;-1
6024;2012-12-01;Grenoble les Frenes;microg/m3;En continu;Ozone;15
6025;2012-12-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;25
6026;2012-12-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;20
6027;2012-12-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;7,8
6028;2012-12-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;0,1
6029;2012-12-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;-1
6030;2012-12-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;0,8
6031;2012-12-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;34,6
6032;2012-12-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;-1
6033;2012-12-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,96
6034;2012-12-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;1,06
6035;2012-12-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;1,1
6036;2012-12-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,74
6037;2012-12-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,52
6038;2012-12-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,06
6039;2012-12-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;56
6040;2012-12-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,91
6041;2012-12-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;78
6042;2012-12-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;31
6043;2012-12-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;24
6044;2012-12-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;-1
6045;2012-12-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;41
6046;2012-12-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;26
6047;2012-12-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;13
6048;2012-12-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;23
6049;2013-01-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;28
6050;2013-01-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;23
6051;2013-01-01;Fontaine les Balmes;microg/m3;En continu;Ozone;15
6052;2013-01-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;30
6053;2013-01-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;59
6054;2013-01-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;66
6055;2013-01-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;38
6056;2013-01-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;1,4
6057;2013-01-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;0,8
6058;2013-01-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;7
6059;2013-01-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;1,7
6060;2013-01-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,51
6061;2013-01-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;0,93
6062;2013-01-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;1,27
6063;2013-01-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,71
6064;2013-01-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,49
6065;2013-01-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;0,3
6066;2013-01-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;2,3
6067;2013-01-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;0,2
6068;2013-01-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;14,7
6069;2013-01-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,18
6070;2013-01-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;32
6071;2013-01-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;4
6072;2013-01-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;0,4
6073;2013-01-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;1,15
6074;2013-01-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;1,1
6075;2013-01-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;8
6076;2013-01-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
6077;2013-01-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;19
6078;2013-01-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;1,3
6079;2013-01-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;0,6
6080;2013-01-01;Grenoble les Frenes;microg/m3;En continu;Ozone;10
6081;2013-01-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;32
6082;2013-01-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;26
6083;2013-01-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;13,8
6084;2013-01-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;0,1
6085;2013-01-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;2,5
6086;2013-01-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;0,9
6087;2013-01-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;42,7
6088;2013-01-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;-1
6089;2013-01-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,54
6090;2013-01-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;0,48
6091;2013-01-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;0,78
6092;2013-01-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,56
6093;2013-01-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,35
6094;2013-01-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,04
6095;2013-01-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;58
6096;2013-01-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,58
6097;2013-01-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;81
6098;2013-01-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;42
6099;2013-01-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;31
6100;2013-01-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;-1
6101;2013-01-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;43
6102;2013-01-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;27
6103;2013-01-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;10
6104;2013-01-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;32
6105;2013-02-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;26
6106;2013-02-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;16
6107;2013-02-01;Fontaine les Balmes;microg/m3;En continu;Ozone;34
6108;2013-02-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;31
6109;2013-02-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;61
6110;2013-02-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;52
6111;2013-02-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;43
6112;2013-02-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;1,1
6113;2013-02-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;1,1
6114;2013-02-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;14,2
6115;2013-02-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;1,8
6116;2013-02-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,36
6117;2013-02-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;0,76
6118;2013-02-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;1,08
6119;2013-02-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,62
6120;2013-02-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,42
6121;2013-02-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;0,2
6122;2013-02-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;3,3
6123;2013-02-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;0,2
6124;2013-02-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;11,9
6125;2013-02-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,15
6126;2013-02-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;30
6127;2013-02-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;3
6128;2013-02-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;0,3
6129;2013-02-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;1
6130;2013-02-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;0,7
6131;2013-02-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;7,8
6132;2013-02-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
6133;2013-02-01;Grenoble les Frenes;microg/m3;En continu;Monoxyde d'azote;12
6134;2013-02-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Nickel;1,7
6135;2013-02-01;Grenoble les Frenes;microg/m3;Volatil;o-Xylene;0,3
6136;2013-02-01;Grenoble les Frenes;microg/m3;En continu;Ozone;26
6137;2013-02-01;Grenoble les Frenes;microg/m3;En continu;Particules PM10;34
6138;2013-02-01;Grenoble les Frenes;microg/m3;En continu;Particules PM2,5;29
6139;2013-02-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Plomb;10,2
6140;2013-02-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Thallium;0,1
6141;2013-02-01;Grenoble les Frenes;microg/m3;Volatil;Toluène;2,1
6142;2013-02-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Vanadium;0,9
6143;2013-02-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Zinc;46,7
6144;2013-02-01;Grenoble Rocade Sud;microg/m3;Volatil;Benzène;-1
6145;2013-02-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,49
6146;2013-02-01;Grenoble Rocade Sud;nanog/m3;En différé;Benzo(a)pyrène;0,53
6147;2013-02-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;0,82
6148;2013-02-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,56
6149;2013-02-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,36
6150;2013-02-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,05
6151;2013-02-01;Grenoble Rocade Sud;microg/m3;En continu;Dioxyde d'azote;60
6152;2013-02-01;Grenoble Rocade Sud;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,6
6153;2013-02-01;Grenoble Rocade Sud;microg/m3;En continu;Monoxyde d'azote;68
6154;2013-02-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM10;47
6155;2013-02-01;Grenoble Rocade Sud;microg/m3;En continu;Particules PM2,5;34
6156;2013-02-01;Grenoble Rocade Sud;microg/m3;Volatil;Toluène;-1
6157;2013-02-01;Saint-Martin d'Heres;microg/m3;En continu;Dioxyde d'azote;-1
6158;2013-02-01;Saint-Martin d'Heres;microg/m3;En continu;Monoxyde d'azote;-1
6159;2013-02-01;Saint-Martin d'Heres;microg/m3;En continu;Ozone;24
6160;2013-02-01;Saint-Martin d'Heres;microg/m3;En continu;Particules PM10;33
6161;2013-03-01;Fontaine les Balmes;microg/m3;En continu;Dioxyde d'azote;23
6162;2013-03-01;Fontaine les Balmes;microg/m3;En continu;Monoxyde d'azote;11
6163;2013-03-01;Fontaine les Balmes;microg/m3;En continu;Ozone;45
6164;2013-03-01;Fontaine les Balmes;microg/m3;En continu;Particules PM10;26
6165;2013-03-01;Grenoble Grands Boulevards;microg/m3;En continu;Dioxyde d'azote;52
6166;2013-03-01;Grenoble Grands Boulevards;microg/m3;En continu;Monoxyde d'azote;41
6167;2013-03-01;Grenoble Grands Boulevards;microg/m3;En continu;Particules PM10;35
6168;2013-03-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Antimoine;1,3
6169;2013-03-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Arsenic;0,6
6170;2013-03-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Baryum;9,2
6171;2013-03-01;Grenoble les Frenes;microg/m3;Volatil;Benzène;1,5
6172;2013-03-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(a)anthracène;0,13
6173;2013-03-01;Grenoble les Frenes;nanog/m3;En différé;Benzo(a)pyrène;0,34
6174;2013-03-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(b)fluoranthène;0,55
6175;2013-03-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(j)fluoranthène;0,31
6176;2013-03-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Benzo(k)fluoranthène;0,21
6177;2013-03-01;Grenoble les Frenes;nanog/m3;En différé, métaux lourds;Cadmium;0,2
6178;2013-03-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Chrome;2,6
6179;2013-03-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cobalt;0,2
6180;2013-03-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Cuivre;12
6181;2013-03-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Dibenzo(a,h)anthracène;0,08
6182;2013-03-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde d'azote;27
6183;2013-03-01;Grenoble les Frenes;microg/m3;En continu;Dioxyde soufre;2
6184;2013-03-01;Grenoble les Frenes;microg/m3;Volatil;EthylBenzene;0,3
6185;2013-03-01;Grenoble les Frenes;nanog/m3;Hydrocarbure;Indéno(1,2,3-cd)pyrène;0,54
6186;2013-03-01;Grenoble les Frenes;microg/m3;Volatil;m+p-Xylène;0,9
6187;2013-03-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Manganèse;8
6188;2013-03-01;Grenoble les Frenes;nanog/m3;Métaux lourds;Mercure;-1
