ID;root;trunk;collar;crown;diseases
11980;1;0;0;1;RxxK
11981;0;0;0;0;xxxx
11982;0;0;0;0;xxxx
11983;0;0;0;0;xxxx
11984;0;0;0;0;xxxx
11985;0;1;0;0;xTxx
11986;0;1;0;1;xTxK
11987;0;0;0;1;xxxK
11988;0;0;0;0;xxxx
11989;0;1;0;0;xTxx
11990;1;0;0;0;Rxxx
11991;0;0;0;0;xxxx
11992;0;0;0;0;xxxx
11993;0;0;0;0;xxxx
11994;0;0;0;0;xxxx
11995;1;1;1;1;RTCK
11996;1;0;1;0;RxCx
11997;0;0;0;0;xxxx
11998;0;0;0;0;xxxx
11999;0;0;0;1;xxxK
12000;0;0;0;1;xxxK
12001;0;0;0;1;xxxK
12002;0;0;0;0;xxxx
12003;1;0;0;0;Rxxx
12004;0;1;0;1;xTxK
12005;0;0;0;0;xxxx
12006;0;0;0;0;xxxx
12007;0;0;0;0;xxxx
12008;0;0;0;0;xxxx
12009;0;0;0;0;xxxx
12010;0;0;0;0;xxxx
12011;0;1;0;1;xTxK
12012;0;0;0;0;xxxx
12013;0;0;0;0;xxxx
12014;0;0;0;0;xxxx
12015;0;0;0;0;xxxx
12016;0;0;0;0;xxxx
12017;0;0;0;0;xxxx
12018;0;0;0;0;xxxx
12019;0;0;0;0;xxxx
12020;0;0;0;0;xxxx
12021;0;0;0;0;xxxx
12022;0;0;0;0;xxxx
12023;0;0;0;0;xxxx
12024;0;0;0;0;xxxx
12025;0;0;0;0;xxxx
12026;0;0;0;0;xxxx
12027;0;0;0;1;xxxK
12028;0;0;0;0;xxxx
12029;0;0;0;0;xxxx
12030;0;0;0;1;xxxK
12031;0;1;0;1;xTxK
12032;0;0;0;0;xxxx
12033;0;0;0;0;xxxx
12034;0;0;0;0;xxxx
12035;0;0;0;0;xxxx
12036;0;0;0;0;xxxx
12037;0;0;0;0;xxxx
12038;0;0;0;0;xxxx
12039;0;0;0;0;xxxx
12040;0;0;0;1;xxxK
12041;0;0;0;0;xxxx
12042;0;0;0;0;xxxx
12043;0;0;0;0;xxxx
12044;0;0;0;1;xxxK
12045;0;0;0;0;xxxx
12046;0;0;0;1;xxxK
12047;0;0;0;0;xxxx
12048;0;0;0;0;xxxx
12049;0;0;0;0;xxxx
12050;0;0;0;0;xxxx
12051;0;0;0;0;xxxx
12052;0;1;0;1;xTxK
12053;0;0;0;0;xxxx
12054;0;0;0;0;xxxx
12055;0;0;0;0;xxxx
12056;0;0;0;1;xxxK
12057;0;0;0;0;xxxx
12058;0;0;0;0;xxxx
12059;0;0;0;0;xxxx
12060;0;0;0;0;xxxx
12061;0;0;0;0;xxxx
12062;0;0;0;0;xxxx
12063;0;0;0;0;xxxx
12064;0;0;1;0;xxCx
12065;0;1;0;0;xTxx
12066;0;0;0;0;xxxx
12067;0;0;0;0;xxxx
12068;0;1;1;1;xTCK
12069;0;0;0;0;xxxx
12070;0;0;0;1;xxxK
12071;0;0;0;0;xxxx
12072;0;0;0;0;xxxx
12073;0;0;0;0;xxxx
12074;0;0;0;0;xxxx
12075;0;1;0;0;xTxx
12076;0;0;0;0;xxxx
12077;0;0;0;0;xxxx
12078;0;0;0;1;xxxK
12079;0;1;0;0;xTxx
12080;0;0;0;1;xxxK
12081;0;0;0;0;xxxx
12082;0;0;0;0;xxxx
12083;1;1;0;1;RTxK
12084;0;0;0;0;xxxx
12085;0;0;0;0;xxxx
12086;0;0;0;0;xxxx
12087;0;0;0;0;xxxx
12088;0;0;0;0;xxxx
12089;0;0;0;0;xxxx
12090;0;0;0;0;xxxx
12091;0;1;0;1;xTxK
12092;0;0;0;0;xxxx
12093;0;0;0;1;xxxK
12094;0;0;0;0;xxxx
12095;0;1;0;0;xTxx
12096;0;1;0;0;xTxx
12097;0;0;0;0;xxxx
12098;0;0;0;0;xxxx
12099;0;0;0;0;xxxx
12100;0;0;0;0;xxxx
12101;0;0;0;0;xxxx
12102;0;0;0;0;xxxx
12103;0;0;0;0;xxxx
12104;0;0;0;0;xxxx
12105;0;0;0;0;xxxx
12106;0;0;0;1;xxxK
12107;0;0;0;1;xxxK
12108;0;0;0;0;xxxx
12109;0;0;1;1;xxCK
12110;0;0;0;1;xxxK
12111;0;0;0;0;xxxx
12112;0;0;0;0;xxxx
12113;0;0;0;0;xxxx
12114;0;1;0;0;xTxx
12115;0;0;0;0;xxxx
12116;0;0;0;0;xxxx
12117;0;0;0;1;xxxK
12118;0;1;0;0;xTxx
12119;0;1;0;0;xTxx
12120;0;0;0;0;xxxx
12121;0;0;0;0;xxxx
12122;0;0;0;1;xxxK
12123;0;0;0;0;xxxx
12124;0;0;0;0;xxxx
12125;0;0;0;0;xxxx
12126;0;0;0;0;xxxx
12127;0;0;0;0;xxxx
12128;0;0;0;1;xxxK
12129;0;0;0;0;xxxx
12130;0;0;0;0;xxxx
12131;0;1;0;0;xTxx
12132;0;1;1;0;xTCx
12133;0;0;0;0;xxxx
12134;0;0;0;0;xxxx
12135;0;0;0;0;xxxx
12136;0;0;0;0;xxxx
12137;0;0;0;0;xxxx
12138;0;0;0;0;xxxx
12139;0;0;0;0;xxxx
12140;0;0;0;0;xxxx
12141;0;1;0;0;xTxx
12142;1;1;1;1;RTCK
12143;0;0;0;0;xxxx
12144;0;0;1;0;xxCx
12145;0;0;0;1;xxxK
12146;0;0;0;0;xxxx
12147;1;0;0;0;Rxxx
12148;0;0;0;0;xxxx
12149;0;0;0;0;xxxx
12150;0;0;0;0;xxxx
12151;1;0;1;0;RxCx
12152;0;0;0;0;xxxx
12153;0;0;0;0;xxxx
12154;0;0;0;0;xxxx
12155;0;0;0;0;xxxx
12156;0;1;1;0;xTCx
12157;0;1;1;0;xTCx
12158;0;0;0;0;xxxx
12159;0;0;0;0;xxxx
12160;0;0;0;0;xxxx
12161;0;0;0;0;xxxx
12162;0;0;0;0;xxxx
12163;0;0;0;0;xxxx
12164;0;0;0;0;xxxx
12165;0;0;0;0;xxxx
12166;0;0;0;1;xxxK
12167;0;1;0;0;xTxx
12168;0;0;0;0;xxxx
12169;0;0;0;0;xxxx
12170;0;0;0;0;xxxx
12171;0;0;0;1;xxxK
12172;0;0;0;0;xxxx
12173;0;0;0;0;xxxx
12174;0;0;0;1;xxxK
12175;0;0;0;0;xxxx
12176;0;0;0;0;xxxx
12177;0;0;0;1;xxxK
12178;0;0;1;0;xxCx
12179;0;0;0;1;xxxK
12180;0;0;0;0;xxxx
12181;0;0;0;0;xxxx
12182;0;0;0;0;xxxx
12183;0;0;0;0;xxxx
12184;0;0;0;0;xxxx
12185;0;0;0;0;xxxx
12186;0;0;0;0;xxxx
12187;0;0;0;1;xxxK
12188;0;0;0;1;xxxK
12189;1;0;0;0;Rxxx
12190;0;0;1;1;xxCK
12191;0;0;0;0;xxxx
12192;0;0;0;0;xxxx
12193;0;0;0;0;xxxx
12194;0;0;0;0;xxxx
12195;0;0;0;0;xxxx
12196;0;0;0;0;xxxx
12197;0;0;0;0;xxxx
12198;0;0;0;0;xxxx
12199;0;0;0;0;xxxx
12200;0;0;0;0;xxxx
12201;0;0;0;0;xxxx
12202;0;0;0;1;xxxK
12203;0;0;0;0;xxxx
12204;0;0;0;0;xxxx
12205;0;0;0;1;xxxK
12206;0;0;0;0;xxxx
12207;0;0;0;0;xxxx
12208;0;0;0;0;xxxx
12209;0;0;0;0;xxxx
12210;0;0;0;0;xxxx
12211;0;0;0;0;xxxx
12212;0;0;0;1;xxxK
12213;0;0;0;0;xxxx
12214;0;0;0;0;xxxx
12215;0;0;0;0;xxxx
12216;0;0;0;0;xxxx
12217;0;0;0;1;xxxK
12218;0;0;0;1;xxxK
12219;0;1;0;1;xTxK
12220;0;0;0;0;xxxx
12221;0;0;0;1;xxxK
12222;0;0;0;0;xxxx
12223;1;0;0;0;Rxxx
12224;0;0;0;0;xxxx
12225;0;1;1;1;xTCK
12226;0;0;0;0;xxxx
12227;0;0;0;1;xxxK
12228;0;1;1;1;xTCK
12229;0;0;0;0;xxxx
12230;0;0;0;0;xxxx
12231;0;0;0;0;xxxx
12232;0;0;0;1;xxxK
12233;0;0;0;0;xxxx
12234;0;0;0;0;xxxx
12235;1;0;0;0;Rxxx
12236;0;0;0;1;xxxK
12237;0;0;0;0;xxxx
12238;0;1;0;0;xTxx
12239;0;1;0;1;xTxK
12240;0;0;0;0;xxxx
12241;1;0;1;0;RxCx
12242;0;0;0;0;xxxx
12243;1;1;1;1;RTCK
12244;0;0;0;0;xxxx
12245;0;0;0;0;xxxx
12246;0;0;0;0;xxxx
12247;0;0;0;0;xxxx
12248;0;0;0;0;xxxx
12249;0;0;0;0;xxxx
12250;0;0;0;0;xxxx
12251;1;1;1;1;RTCK
12252;0;1;1;1;xTCK
12253;0;1;0;1;xTxK
12254;0;0;1;1;xxCK
12255;0;0;0;0;xxxx
12256;0;0;0;0;xxxx
12257;0;0;0;0;xxxx
12258;0;0;0;1;xxxK
12259;0;0;0;1;xxxK
12260;1;0;0;1;RxxK
12261;0;0;0;0;xxxx
12262;0;0;0;0;xxxx
12263;0;0;0;0;xxxx
12264;0;0;0;0;xxxx
12265;0;0;0;0;xxxx
12266;0;0;0;0;xxxx
12267;0;1;0;1;xTxK
12268;0;0;0;1;xxxK
12269;0;0;0;0;xxxx
12270;0;0;0;0;xxxx
12271;0;0;0;0;xxxx
12272;0;1;0;0;xTxx
12273;0;0;0;0;xxxx
12274;0;0;0;1;xxxK
12275;0;1;0;0;xTxx
12276;1;1;0;1;RTxK
12277;0;0;0;0;xxxx
12278;0;0;0;0;xxxx
12279;0;0;0;0;xxxx
12280;0;0;0;0;xxxx
12281;0;0;0;0;xxxx
12282;0;1;0;0;xTxx
12283;0;0;0;0;xxxx
12284;0;0;0;0;xxxx
12285;0;1;0;0;xTxx
12286;0;1;1;1;xTCK
12287;0;0;0;0;xxxx
12288;0;0;0;1;xxxK
12289;0;0;0;0;xxxx
12290;0;0;0;0;xxxx
12291;0;0;0;1;xxxK
12292;0;0;0;0;xxxx
12293;0;0;0;0;xxxx
12294;0;0;0;0;xxxx
12295;0;0;0;0;xxxx
12296;0;0;0;0;xxxx
12297;0;0;0;0;xxxx
12298;0;0;0;0;xxxx
12299;0;1;0;0;xTxx
12300;0;0;0;0;xxxx
12301;0;0;0;1;xxxK
12302;0;0;0;0;xxxx
12303;0;0;0;0;xxxx
12304;0;0;0;0;xxxx
12305;0;0;0;0;xxxx
12306;0;1;1;0;xTCx
12307;0;0;0;0;xxxx
12308;0;0;0;0;xxxx
12309;0;0;0;1;xxxK
12310;0;0;0;0;xxxx
12311;0;0;0;0;xxxx
12312;0;0;0;0;xxxx
12313;0;0;0;0;xxxx
12314;0;0;0;0;xxxx
12315;0;0;0;0;xxxx
12316;0;0;0;0;xxxx
12317;0;0;0;0;xxxx
12318;0;0;0;0;xxxx
12319;0;0;0;0;xxxx
12320;0;0;0;0;xxxx
12321;0;0;0;1;xxxK
12322;0;0;0;1;xxxK
12323;0;0;0;1;xxxK
12324;0;0;0;0;xxxx
12325;0;0;1;0;xxCx
12326;0;1;0;0;xTxx
12327;0;0;0;1;xxxK
12328;0;1;0;1;xTxK
12329;0;0;0;0;xxxx
12330;0;0;0;1;xxxK
12331;0;0;0;0;xxxx
12332;0;0;0;0;xxxx
12333;0;1;0;0;xTxx
12334;0;0;0;0;xxxx
12335;0;0;0;0;xxxx
12336;0;0;0;0;xxxx
12337;0;0;0;0;xxxx
12338;0;0;0;0;xxxx
12339;0;1;0;0;xTxx
12340;0;0;0;0;xxxx
12341;0;0;0;0;xxxx
12342;0;0;0;0;xxxx
12343;0;0;0;0;xxxx
12344;0;0;0;0;xxxx
12345;0;0;0;0;xxxx
12346;0;0;0;0;xxxx
12347;0;0;0;0;xxxx
12348;0;0;0;0;xxxx
12349;0;0;0;0;xxxx
12350;0;0;0;0;xxxx
12351;0;0;0;1;xxxK
12352;0;0;0;0;xxxx
12353;0;0;0;1;xxxK
12354;0;0;0;0;xxxx
12355;0;0;0;0;xxxx
12356;0;0;0;0;xxxx
12357;0;0;0;0;xxxx
12358;0;0;0;0;xxxx
12359;0;0;0;0;xxxx
12360;0;1;0;0;xTxx
12361;0;0;0;1;xxxK
12362;0;0;0;0;xxxx
12363;0;0;0;0;xxxx
12364;0;0;0;0;xxxx
12365;0;0;0;0;xxxx
12366;0;0;0;0;xxxx
12367;0;0;0;0;xxxx
12368;0;0;0;0;xxxx
12369;0;0;0;0;xxxx
12370;0;1;1;1;xTCK
12371;0;0;0;0;xxxx
12372;0;1;0;1;xTxK
12373;0;0;1;0;xxCx
12374;1;0;0;1;RxxK
12375;0;1;1;1;xTCK
12376;0;0;0;1;xxxK
12377;0;0;0;0;xxxx
12378;0;0;1;1;xxCK
12379;0;0;0;0;xxxx
12380;0;0;0;0;xxxx
12381;0;0;0;0;xxxx
12382;0;0;0;0;xxxx
12383;1;0;0;1;RxxK
12384;0;1;0;0;xTxx
12385;0;0;0;0;xxxx
12386;0;0;0;0;xxxx
12387;0;0;0;1;xxxK
12388;0;0;1;0;xxCx
12389;0;0;0;0;xxxx
12390;0;0;0;0;xxxx
12391;0;0;0;0;xxxx
12392;0;0;0;0;xxxx
12393;0;0;0;0;xxxx
12394;0;0;0;0;xxxx
12395;0;0;0;0;xxxx
12396;0;0;0;0;xxxx
12397;0;0;0;0;xxxx
12398;0;0;0;0;xxxx
12399;0;0;0;0;xxxx
12400;0;0;0;0;xxxx
12401;0;0;0;0;xxxx
12402;0;0;0;0;xxxx
12403;0;1;1;0;xTCx
12404;0;0;0;0;xxxx
12405;1;1;1;0;RTCx
12406;0;0;0;0;xxxx
12407;0;0;0;0;xxxx
12408;0;0;0;0;xxxx
12409;0;0;0;0;xxxx
12410;0;0;1;0;xxCx
12411;0;0;0;0;xxxx
12412;0;0;0;0;xxxx
12413;0;0;0;0;xxxx
12414;0;0;0;0;xxxx
12415;0;0;0;0;xxxx
12416;0;0;0;0;xxxx
12417;0;1;0;1;xTxK
12418;0;0;0;0;xxxx
12419;1;0;1;0;RxCx
12420;0;0;0;0;xxxx
12421;0;0;0;0;xxxx
12422;0;1;0;1;xTxK
12423;0;0;0;0;xxxx
12424;0;0;0;0;xxxx
12425;0;0;0;0;xxxx
12426;0;0;0;0;xxxx
12427;0;0;0;1;xxxK
12428;0;0;0;0;xxxx
12429;0;0;0;0;xxxx
12430;0;0;0;0;xxxx
12431;0;0;0;0;xxxx
12432;0;0;0;0;xxxx
12433;0;0;0;1;xxxK
12434;0;0;0;0;xxxx
12435;0;0;0;0;xxxx
12436;0;1;0;1;xTxK
12437;0;0;0;0;xxxx
12438;0;1;0;0;xTxx
12439;0;1;0;1;xTxK
12440;0;1;1;1;xTCK
12441;0;0;0;0;xxxx
12442;0;1;1;1;xTCK
12443;0;0;0;1;xxxK
12444;0;0;0;0;xxxx
12445;0;1;0;0;xTxx
12446;0;0;0;1;xxxK
12447;0;0;0;0;xxxx
12448;0;1;0;0;xTxx
12449;0;0;0;0;xxxx
12450;0;0;0;1;xxxK
12451;0;0;0;0;xxxx
12452;0;1;1;1;xTCK
12453;0;1;1;1;xTCK
12454;0;0;0;1;xxxK
12455;0;0;0;0;xxxx
12456;0;1;1;1;xTCK
12457;0;0;0;0;xxxx
12458;0;0;0;0;xxxx
12459;0;0;0;0;xxxx
12460;1;0;0;0;Rxxx
12461;0;1;0;0;xTxx
12462;0;0;0;0;xxxx
12463;0;0;0;0;xxxx
12464;0;0;0;0;xxxx
12465;0;0;0;0;xxxx
12466;0;0;0;0;xxxx
12467;0;0;0;0;xxxx
12468;0;0;0;0;xxxx
12469;0;0;0;0;xxxx
12470;0;0;0;0;xxxx
12471;0;0;0;0;xxxx
12472;1;0;1;0;RxCx
12473;0;0;0;0;xxxx
12474;0;1;0;0;xTxx
12475;0;1;0;0;xTxx
12476;0;1;0;1;xTxK
12477;0;0;0;0;xxxx
12478;0;0;0;0;xxxx
12479;0;0;0;1;xxxK
12480;0;0;0;0;xxxx
12481;0;1;0;1;xTxK
12482;0;0;0;0;xxxx
12483;1;0;0;0;Rxxx
12484;0;0;0;0;xxxx
12485;0;0;0;0;xxxx
12486;0;0;0;0;xxxx
12487;0;0;0;0;xxxx
12488;0;0;0;0;xxxx
12489;0;0;0;0;xxxx
12490;0;1;0;0;xTxx
12491;0;1;0;0;xTxx
12492;0;1;0;0;xTxx
12493;0;0;0;0;xxxx
12494;0;0;0;0;xxxx
12495;0;0;1;1;xxCK
12496;0;0;0;1;xxxK
12497;0;0;0;0;xxxx
12498;0;0;0;0;xxxx
12499;0;1;0;1;xTxK
12500;0;1;1;0;xTCx
12501;0;0;0;0;xxxx
12502;0;0;0;0;xxxx
12503;0;0;0;0;xxxx
12504;0;0;0;0;xxxx
12505;0;0;0;1;xxxK
12506;0;1;0;1;xTxK
12507;0;0;0;1;xxxK
12508;0;0;0;0;xxxx
12509;0;0;0;0;xxxx
12510;0;0;0;0;xxxx
12511;0;0;0;0;xxxx
12512;0;0;0;0;xxxx
12513;0;0;0;0;xxxx
12514;0;0;0;0;xxxx
12515;1;0;0;0;Rxxx
12516;0;0;0;0;xxxx
12517;0;0;0;0;xxxx
12518;0;0;0;1;xxxK
12519;1;1;0;1;RTxK
12520;0;0;0;0;xxxx
12521;0;0;0;0;xxxx
12522;0;0;0;0;xxxx
12523;0;0;0;0;xxxx
12524;0;0;0;1;xxxK
12525;0;0;0;0;xxxx
12526;0;0;0;0;xxxx
12527;0;0;0;0;xxxx
12528;0;1;0;0;xTxx
12529;0;0;0;0;xxxx
12530;1;1;0;0;RTxx
12531;0;0;0;0;xxxx
12532;0;0;0;0;xxxx
12533;0;0;0;0;xxxx
12534;0;0;0;0;xxxx
12535;0;1;1;0;xTCx
12536;0;0;0;1;xxxK
12537;0;0;1;0;xxCx
12538;1;0;0;0;Rxxx
12539;0;0;0;0;xxxx
12540;0;0;0;0;xxxx
12541;0;0;0;0;xxxx
12542;0;0;0;0;xxxx
12543;0;0;0;0;xxxx
12544;0;0;0;0;xxxx
12545;1;0;0;1;RxxK
12546;0;1;1;0;xTCx
12547;0;0;0;0;xxxx
12548;0;0;0;0;xxxx
12549;0;0;0;0;xxxx
12550;0;0;0;1;xxxK
12551;0;0;0;0;xxxx
12552;1;1;1;1;RTCK
12553;0;0;0;0;xxxx
12554;1;0;0;0;Rxxx
12555;0;1;1;1;xTCK
12556;0;1;0;0;xTxx
12557;0;0;0;0;xxxx
12558;0;0;0;0;xxxx
12559;0;0;0;0;xxxx
12560;0;1;0;0;xTxx
12561;0;0;0;1;xxxK
12562;0;0;1;0;xxCx
12563;0;1;0;0;xTxx
12564;0;0;0;0;xxxx
12565;0;0;0;0;xxxx
12566;0;0;0;1;xxxK
12567;0;1;0;1;xTxK
12568;0;0;0;0;xxxx
12569;0;0;0;0;xxxx
12570;0;0;0;1;xxxK
12571;0;0;0;1;xxxK
12572;1;1;0;0;RTxx
12573;0;0;0;0;xxxx
12574;0;1;0;0;xTxx
12575;0;0;0;0;xxxx
12576;0;0;0;1;xxxK
12577;0;1;0;0;xTxx
12578;0;0;0;0;xxxx
12579;0;1;0;0;xTxx
12580;0;1;1;1;xTCK
12581;0;0;0;1;xxxK
12582;0;0;0;1;xxxK
12583;0;0;1;0;xxCx
12584;0;0;0;0;xxxx
12585;0;0;0;0;xxxx
12586;0;0;0;0;xxxx
12587;0;0;0;1;xxxK
12588;0;0;1;0;xxCx
12589;0;0;0;0;xxxx
12590;0;0;0;0;xxxx
12591;0;0;0;0;xxxx
12592;0;0;0;0;xxxx
12593;0;0;0;0;xxxx
12594;0;0;0;0;xxxx
12595;0;0;0;0;xxxx
12596;0;0;0;0;xxxx
12597;0;0;0;0;xxxx
12598;0;0;0;0;xxxx
12599;0;0;0;0;xxxx
12600;0;0;0;1;xxxK
12601;0;1;0;0;xTxx
12602;0;0;0;0;xxxx
12603;0;0;0;0;xxxx
12604;0;0;0;0;xxxx
12605;0;0;0;0;xxxx
12606;0;0;0;0;xxxx
12607;0;1;0;0;xTxx
12608;0;1;0;1;xTxK
12609;0;0;0;0;xxxx
12610;0;0;0;0;xxxx
12611;0;0;0;0;xxxx
12612;0;0;0;0;xxxx
12613;0;0;0;0;xxxx
12614;0;0;0;0;xxxx
12615;0;0;0;0;xxxx
12616;0;1;0;0;xTxx
12617;1;0;0;1;RxxK
12618;0;0;0;0;xxxx
12619;0;0;0;1;xxxK
12620;0;0;0;1;xxxK
12621;0;1;0;1;xTxK
12622;0;0;0;0;xxxx
12623;0;0;0;1;xxxK
12624;0;0;0;0;xxxx
12625;0;0;0;0;xxxx
12626;0;0;0;0;xxxx
12627;0;0;0;0;xxxx
12628;0;0;0;0;xxxx
12629;0;0;0;0;xxxx
12630;0;0;0;0;xxxx
12631;0;0;0;0;xxxx
12632;0;0;0;0;xxxx
12633;0;0;0;0;xxxx
12634;0;1;0;0;xTxx
12635;0;1;0;1;xTxK
12636;0;0;0;0;xxxx
12637;0;0;0;0;xxxx
12638;0;0;0;0;xxxx
12639;0;0;0;0;xxxx
12640;0;0;0;1;xxxK
12641;1;0;0;0;Rxxx
12642;0;0;0;0;xxxx
12643;0;0;1;0;xxCx
12644;0;0;1;1;xxCK
12645;0;0;0;0;xxxx
12646;0;1;0;1;xTxK
12647;0;0;0;0;xxxx
12648;0;0;0;0;xxxx
12649;0;0;0;0;xxxx
12650;0;0;0;0;xxxx
12651;0;0;0;0;xxxx
12652;0;0;0;0;xxxx
12653;0;0;0;0;xxxx
12654;1;0;1;0;RxCx
12655;0;0;0;0;xxxx
12656;0;0;0;0;xxxx
12657;0;0;0;1;xxxK
12658;0;0;0;0;xxxx
12659;0;0;0;0;xxxx
12660;0;0;0;1;xxxK
12661;1;0;0;1;RxxK
12662;0;0;0;1;xxxK
12663;0;0;0;0;xxxx
12664;0;0;0;0;xxxx
12665;0;0;0;1;xxxK
12666;0;0;0;0;xxxx
12667;0;0;0;0;xxxx
12668;0;0;0;1;xxxK
12669;0;1;0;0;xTxx
12670;0;0;0;0;xxxx
12671;0;0;0;0;xxxx
12672;1;0;0;0;Rxxx
12673;1;0;1;0;RxCx
12674;0;0;0;0;xxxx
12675;0;0;0;0;xxxx
12676;0;0;0;1;xxxK
12677;1;0;0;1;RxxK
12678;0;0;0;0;xxxx
12679;0;0;0;0;xxxx
12680;1;0;1;1;RxCK
12681;0;0;0;0;xxxx
12682;0;0;0;0;xxxx
12683;0;0;0;0;xxxx
12684;0;0;0;0;xxxx
12685;0;0;0;0;xxxx
12686;0;1;0;0;xTxx
12687;0;0;0;0;xxxx
12688;0;0;0;0;xxxx
12689;0;0;0;0;xxxx
12690;0;0;0;0;xxxx
12691;0;0;0;1;xxxK
12692;0;0;0;0;xxxx
12693;0;0;0;0;xxxx
12694;0;0;0;0;xxxx
12695;0;0;0;0;xxxx
12696;0;0;0;0;xxxx
12697;0;0;0;0;xxxx
12698;0;1;0;1;xTxK
12699;0;0;0;1;xxxK
12700;0;0;0;0;xxxx
12701;0;0;0;0;xxxx
12702;0;0;0;0;xxxx
12703;0;0;0;0;xxxx
12704;0;0;0;0;xxxx
12705;0;1;0;0;xTxx
12706;0;0;0;1;xxxK
12707;0;0;0;0;xxxx
12708;0;0;0;0;xxxx
12709;0;1;0;0;xTxx
12710;1;0;0;0;Rxxx
12711;0;0;0;0;xxxx
12712;1;0;0;1;RxxK
12713;1;0;0;0;Rxxx
12714;0;0;0;0;xxxx
12715;0;0;0;0;xxxx
12716;1;0;0;1;RxxK
12717;0;0;0;0;xxxx
12718;0;0;0;0;xxxx
12719;0;0;0;0;xxxx
12720;0;0;0;0;xxxx
12721;0;0;0;0;xxxx
12722;0;0;0;1;xxxK
12723;1;0;0;1;RxxK
12724;0;0;0;1;xxxK
12725;0;0;0;0;xxxx
12726;0;0;0;0;xxxx
12727;0;1;0;0;xTxx
12728;0;0;0;1;xxxK
12729;0;0;0;0;xxxx
12730;0;0;0;0;xxxx
12731;0;0;0;1;xxxK
12732;0;0;0;1;xxxK
12733;0;0;1;1;xxCK
12734;0;0;0;1;xxxK
12735;0;0;1;0;xxCx
12736;0;0;0;0;xxxx
12737;0;0;0;0;xxxx
12738;0;0;0;0;xxxx
12739;0;0;0;0;xxxx
12740;0;0;0;1;xxxK
12741;0;0;0;0;xxxx
12742;0;0;0;0;xxxx
12743;0;0;0;0;xxxx
12744;0;0;0;0;xxxx
12745;1;1;1;0;RTCx
12746;0;0;0;0;xxxx
12747;0;0;0;1;xxxK
12748;0;0;0;0;xxxx
12749;0;0;0;0;xxxx
12750;0;0;0;0;xxxx
12751;0;1;0;0;xTxx
12752;0;0;0;0;xxxx
12753;0;0;0;0;xxxx
12754;0;1;0;0;xTxx
12755;0;0;0;0;xxxx
12756;0;0;0;0;xxxx
12757;0;0;0;0;xxxx
12758;0;1;0;0;xTxx
12759;1;0;1;0;RxCx
12760;0;1;1;1;xTCK
12761;0;0;0;0;xxxx
12762;0;0;0;0;xxxx
12763;0;0;0;0;xxxx
12764;0;1;0;0;xTxx
12765;0;0;0;0;xxxx
12766;0;0;0;0;xxxx
12767;0;0;0;0;xxxx
12768;0;0;0;0;xxxx
12769;0;1;1;1;xTCK
12770;0;0;0;0;xxxx
12771;0;1;0;0;xTxx
12772;0;0;0;0;xxxx
12773;0;0;0;0;xxxx
12774;0;0;0;0;xxxx
12775;0;0;0;0;xxxx
12776;1;1;1;1;RTCK
12777;0;0;0;0;xxxx
12778;0;0;0;0;xxxx
12779;0;0;0;0;xxxx
12780;0;0;0;1;xxxK
12781;0;0;0;0;xxxx
12782;0;0;0;0;xxxx
12783;0;0;0;0;xxxx
12784;0;1;0;1;xTxK
12785;0;0;0;0;xxxx
12786;0;0;0;1;xxxK
12787;0;0;0;0;xxxx
12788;0;0;0;0;xxxx
12789;0;0;0;0;xxxx
12790;0;0;0;0;xxxx
12791;0;0;0;0;xxxx
12792;0;0;0;0;xxxx
12793;0;0;0;0;xxxx
12794;0;0;0;0;xxxx
12795;0;0;0;0;xxxx
12796;0;0;0;0;xxxx
12797;0;0;0;0;xxxx
12798;0;0;0;1;xxxK
12799;0;0;0;0;xxxx
12800;0;0;0;0;xxxx
12801;0;0;0;0;xxxx
12802;0;0;0;0;xxxx
12803;0;1;0;0;xTxx
12804;0;0;0;0;xxxx
12805;0;0;0;0;xxxx
12806;1;1;0;0;RTxx
12807;0;0;0;0;xxxx
12808;0;1;0;1;xTxK
12809;0;0;0;0;xxxx
12810;0;0;0;0;xxxx
12811;0;0;0;0;xxxx
12812;0;0;0;0;xxxx
12813;0;0;0;0;xxxx
12814;0;0;0;0;xxxx
12815;0;1;0;1;xTxK
12816;0;0;0;0;xxxx
12817;0;0;0;0;xxxx
12818;0;0;0;0;xxxx
12819;0;0;0;0;xxxx
12820;0;0;0;0;xxxx
12821;0;0;0;0;xxxx
12822;0;0;0;0;xxxx
12823;0;0;0;0;xxxx
12824;0;0;0;0;xxxx
12825;0;0;0;1;xxxK
12826;0;0;0;0;xxxx
12827;0;0;0;1;xxxK
12828;0;0;0;0;xxxx
12829;0;0;0;1;xxxK
12830;0;0;0;0;xxxx
12831;0;0;0;0;xxxx
12832;0;0;1;1;xxCK
12833;0;0;0;0;xxxx
12834;0;0;0;0;xxxx
12835;0;0;0;0;xxxx
12836;0;0;0;0;xxxx
12837;0;0;0;0;xxxx
12838;0;0;0;0;xxxx
12839;0;0;0;0;xxxx
12840;0;0;0;0;xxxx
12841;0;0;0;0;xxxx
12842;0;0;0;0;xxxx
12843;0;0;0;0;xxxx
12844;0;0;0;0;xxxx
12845;0;0;0;0;xxxx
12846;0;0;0;0;xxxx
12847;0;0;0;0;xxxx
12848;0;1;0;0;xTxx
12849;0;0;0;0;xxxx
12850;0;0;0;0;xxxx
12851;0;0;0;0;xxxx
