ID;isLast;diagnosisYear;diagnosis5YearPeriod;diagnosisNote;developmentStatus
12001;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12002;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12003;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12004;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12005;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12006;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12007;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12008;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12009;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12010;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12011;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12012;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12013;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12014;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12015;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12016;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12017;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12018;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12019;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12020;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12021;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12022;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12023;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12024;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12025;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12026;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12027;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12028;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12029;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12030;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12031;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12032;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12033;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12034;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12035;false;2013;2010;Arbre d'avenir normal;Arbre jeune
12036;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12037;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12038;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12039;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12040;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12041;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12042;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12043;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12044;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12045;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12046;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
12047;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12048;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12049;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12050;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12051;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12052;false;2014;2010;Arbre à abattre dans les 5 ans;Arbre adulte
12053;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12054;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12055;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12056;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12057;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12058;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12059;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12060;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12061;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12062;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12063;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12064;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12065;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12066;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12067;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12068;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
12069;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12070;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12071;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12072;false;2013;2010;Arbre d'avenir normal;Arbre jeune
12073;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12074;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12075;false;2014;2010;Arbre à abattre dans les 5 ans;Arbre adulte
12076;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12077;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12078;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12079;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12080;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12081;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12082;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12083;false;2014;2010;Arbre à abattre dans les 5 ans;Arbre adulte
12084;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12085;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12086;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12087;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12088;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12089;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12090;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12091;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12092;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12093;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12094;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12095;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12096;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12097;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12098;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12099;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12100;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12101;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12102;false;2013;2010;Arbre d'avenir normal;Arbre jeune
12103;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12104;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12105;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12106;false;2015;2015;Arbre d'avenir incertain;Arbre vieillissant
12107;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12108;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12109;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12110;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
12111;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12112;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12113;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12114;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12115;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12116;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12117;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12118;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12119;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12120;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12121;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12122;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12123;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12124;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12125;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12126;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12127;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12128;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12129;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12130;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12131;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12132;false;2013;2010;Arbre d'avenir incertain;Arbre jeune
12133;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12134;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12135;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12136;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12137;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12138;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12139;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12140;false;2013;2010;Arbre d'avenir normal;Arbre jeune
12141;false;2014;2010;Arbre à abattre dans les 10 ans;Arbre adulte
12142;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12143;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12144;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12145;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12146;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12147;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
12148;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12149;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12150;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12151;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre adulte
12152;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12153;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12154;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12155;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12156;false;2015;2015;Unknown;Unknown
12157;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
12158;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12159;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12160;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12161;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12162;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12163;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12164;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12165;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12166;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12167;false;2014;2010;Arbre à abattre dans les 5 ans;Arbre adulte
12168;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12169;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12170;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12171;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre vieillissant
12172;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12173;false;2013;2010;Arbre d'avenir normal;Arbre jeune
12174;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12175;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12176;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12177;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12178;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12179;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12180;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12181;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12182;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12183;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12184;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12185;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12186;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12187;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12188;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12189;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12190;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12191;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12192;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12193;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12194;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12195;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12196;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12197;false;2014;2010;Arbre d'avenir incertain;Arbre jeune
12198;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12199;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12200;false;2013;2010;Arbre d'avenir normal;Arbre jeune
12201;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12202;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12203;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12204;false;2013;2010;Arbre d'avenir normal;Arbre jeune
12205;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12206;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12207;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12208;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12209;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12210;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12211;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12212;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12213;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12214;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12215;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12216;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12217;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12218;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12219;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12220;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12221;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
12222;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12223;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12224;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12225;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
12226;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12227;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12228;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre adulte
12229;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12230;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12231;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12232;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12233;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12234;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12235;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12236;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12237;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12238;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre adulte
12239;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
12240;false;2015;2015;Arbre d'avenir incertain;Arbre jeune
12241;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12242;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12243;false;2014;2010;Arbre d'avenir incertain;Arbre vieillissant
12244;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12245;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12246;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12247;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12248;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12249;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12250;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12251;false;2015;2015;Arbre à abattre immédiatement;Arbre vieillissant
12252;false;2013;2010;Arbre à abattre dans les 10 ans;Arbre adulte
12253;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12254;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre vieillissant
12255;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12256;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12257;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12258;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12259;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
12260;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12261;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12262;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12263;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12264;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12265;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12266;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12267;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12268;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12269;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12270;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12271;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12272;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12273;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12274;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12275;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12276;false;2014;2010;Arbre à abattre dans les 5 ans;Arbre adulte
12277;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12278;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12279;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12280;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12281;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12282;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12283;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12284;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12285;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12286;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre vieillissant
12287;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12288;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
12289;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12290;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12291;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12292;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12293;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12294;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12295;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12296;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12297;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12298;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12299;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12300;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12301;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
12302;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12303;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12304;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12305;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12306;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12307;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12308;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12309;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12310;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12311;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12312;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12313;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12314;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12315;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12316;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12317;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12318;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12319;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12320;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12321;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12322;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12323;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12324;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12325;false;2015;2015;Unknown;Unknown
12326;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12327;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12328;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12329;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12330;false;2014;2010;Arbre d'avenir incertain;Arbre adulte
12331;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12332;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12333;false;2015;2015;Arbre d'avenir incertain;Arbre jeune
12334;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12335;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12336;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12337;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12338;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12339;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12340;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12341;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12342;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12343;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12344;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12345;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12346;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12347;false;2013;2010;Arbre d'avenir normal;Arbre jeune
12348;false;2013;2010;Arbre d'avenir normal;Arbre jeune
12349;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12350;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12351;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12352;false;2013;2010;Arbre d'avenir normal;Arbre jeune
12353;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12354;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12355;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12356;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12357;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12358;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12359;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12360;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12361;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12362;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12363;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12364;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12365;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12366;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12367;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12368;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12369;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12370;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre adulte
12371;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12372;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12373;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12374;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12375;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
12376;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12377;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12378;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12379;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12380;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12381;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12382;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12383;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12384;false;2013;2010;Arbre à abattre dans les 5 ans;Arbre adulte
12385;false;2013;2010;Arbre d'avenir incertain;Arbre adulte
12386;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12387;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12388;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12389;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12390;false;2013;2010;Arbre d'avenir incertain;Arbre vieillissant
12391;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12392;false;2013;2010;Arbre d'avenir normal;Arbre jeune
12393;false;2013;2010;Arbre d'avenir normal;Arbre jeune
12394;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12395;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12396;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12397;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12398;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12399;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12400;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12401;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12402;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12403;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre vieillissant
12404;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12405;false;2015;2015;Arbre à abattre dans les 10 ans;Arbre adulte
12406;false;2015;2015;Arbre d'avenir incertain;Arbre jeune
12407;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12408;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12409;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12410;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12411;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12412;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12413;false;2013;2010;Arbre d'avenir normal;Arbre jeune
12414;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12415;false;2013;2010;Arbre d'avenir normal;Arbre jeune
12416;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12417;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12418;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12419;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12420;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12421;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12422;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12423;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12424;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12425;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12426;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12427;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12428;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12429;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12430;false;2014;2010;Arbre d'avenir normal;Arbre adulte
12431;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12432;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12433;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12434;false;2015;2015;Arbre d'avenir normal;Arbre adulte
12435;false;2014;2010;Arbre d'avenir normal;Arbre jeune
12436;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12437;false;2013;2010;Arbre d'avenir normal;Arbre adulte
12438;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12439;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre vieillissant
12440;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
12441;false;2015;2015;Arbre d'avenir normal;Arbre jeune
12442;false;2015;2015;Arbre à abattre dans les 5 ans;Arbre vieillissant
12443;false;2015;2015;Arbre d'avenir incertain;Arbre adulte
